SHOT_MADE_FLAG,SHOT_ATTEMPTED_FLAG,SEASON,X_ID
3251,7218,2018,1610612748
3555,7471,2018,1610612749
3413,7483,2018,1610612750
3301,7358,2018,1610612751
3134,7241,2018,1610612752
3316,7307,2018,1610612753
3390,7135,2018,1610612754
3407,7233,2018,1610612755
3289,7164,2018,1610612756
3470,7427,2018,1610612757
3541,7637,2018,1610612758
3468,7248,2018,1610612759
3497,7706,2018,1610612760
3460,7305,2018,1610612761
3314,7082,2018,1610612762
3113,6924,2018,1610612763
3456,7387,2018,1610612764
3185,7238,2018,1610612765
3297,7362,2018,1610612766
107,304,2019,1713
2,4,2019,2037
14,18,2019,2199
643,1303,2019,2544
336,782,2019,2546
126,293,2019,2594
4,11,2019,2617
202,277,2019,2730
38,88,2019,2738
7,22,2019,2747
142,324,2019,2772
119,267,2019,101107
434,887,2019,101108
104,210,2019,101133
19,59,2019,101139
146,313,2019,101141
391,936,2019,101150
391,793,2019,200746
266,596,2019,200752
286,631,2019,200755
37,91,2019,200757
137,328,2019,200765
334,803,2019,200768
177,426,2019,200782
211,438,2019,200794
85,207,2019,200826
319,709,2019,201143
232,567,2019,201144
159,344,2019,201145
2,4,2019,201147
4,8,2019,201149
269,601,2019,201152
123,314,2019,201158
24,60,2019,201162
74,183,2019,201163
119,279,2019,201188
65,182,2019,201229
369,753,2019,201565
604,1281,2019,201566
327,727,2019,201567
358,817,2019,201568
171,463,2019,201569
184,461,2019,201571
292,671,2019,201572
147,299,2019,201577
195,306,2019,201580
2,7,2019,201583
40,82,2019,201584
343,670,2019,201586
28,81,2019,201587
194,376,2019,201588
191,287,2019,201599
2,5,2019,201601
319,724,2019,201609
88,250,2019,201933
672,1514,2019,201935
287,692,2019,201937
33,82,2019,201939
557,1049,2019,201942
103,215,2019,201949
458,1006,2019,201950
213,489,2019,201952
167,286,2019,201959
25,66,2019,201960
61,174,2019,201961
147,341,2019,201976
197,474,2019,201980
258,598,2019,201988
222,587,2019,202066
167,422,2019,202083
25,67,2019,202323
209,339,2019,202324
25,86,2019,202329
350,700,2019,202330
343,782,2019,202331
22,46,2019,202334
95,233,2019,202335
334,703,2019,202339
170,383,2019,202340
436,702,2019,202355
314,653,2019,202357
308,689,2019,202397
8,23,2019,202498
199,416,2019,202681
199,348,2019,202683
288,562,2019,202684
432,739,2019,202685
151,278,2019,202687
59,167,2019,202688
378,889,2019,202689
321,768,2019,202692
203,458,2019,202693
355,810,2019,202694
532,1133,2019,202695
493,1033,2019,202696
21,64,2019,202697
553,1173,2019,202699
134,326,2019,202704
171,412,2019,202709
345,758,2019,202710
418,935,2019,202711
5,18,2019,202718
265,610,2019,202722
186,437,2019,202734
174,426,2019,202738
11,22,2019,202951
162,362,2019,202954
551,1096,2019,203076
22,66,2019,203077
593,1303,2019,203078
41,99,2019,203079
624,1349,2019,203081
341,846,2019,203082
418,784,2019,203083
365,793,2019,203084
211,501,2019,203085
119,234,2019,203086
216,479,2019,203087
95,171,2019,203089
142,283,2019,203090
1,4,2019,203092
434,929,2019,203095
237,551,2019,203107
226,563,2019,203109
123,316,2019,203110
471,947,2019,203114
332,738,2019,203115
149,350,2019,203118
42,85,2019,203124
200,534,2019,203145
208,486,2019,203200
151,352,2019,203210
183,381,2019,203382
184,269,2019,203457
177,319,2019,203458
63,177,2019,203459
8,29,2019,203460
242,545,2019,203463
611,1356,2019,203468
251,479,2019,203469
453,965,2019,203471
102,255,2019,203473
166,364,2019,203476
184,398,2019,203482
237,507,2019,203484
177,288,2019,203486
111,260,2019,203487
77,189,2019,203488
62,140,2019,203490
90,224,2019,203493
305,723,2019,203496
386,557,2019,203497
283,478,2019,203500
384,884,2019,203501
170,382,2019,203503
94,209,2019,203504
97,246,2019,203506
685,1238,2019,203507
160,359,2019,203516
62,175,2019,203521
110,278,2019,203524
101,222,2019,203526
284,574,2019,203552
72,186,2019,203584
72,181,2019,203585
24,48,2019,203648
25,48,2019,203658
5,15,2019,203705
188,456,2019,203894
149,366,2019,203895
539,1199,2019,203897
193,440,2019,203901
394,867,2019,203903
218,519,2019,203914
424,1021,2019,203915
87,172,2019,203918
73,143,2019,203920
288,592,2019,203922
303,634,2019,203924
381,784,2019,203925
267,547,2019,203926
335,767,2019,203932
534,997,2019,203933
256,682,2019,203935
157,331,2019,203937
146,229,2019,203939
52,92,2019,203943
463,1006,2019,203944
437,978,2019,203952
219,429,2019,203953
382,801,2019,203954
56,119,2019,203957
68,115,2019,203960
256,538,2019,203967
244,388,2019,203991
337,766,2019,203992
54,109,2019,203994
38,89,2019,203998
565,1071,2019,203999
398,932,2019,204001
97,250,2019,204020
34,94,2019,204025
236,542,2019,204038
246,553,2019,204060
212,411,2019,204456
101,162,2019,1626143
151,327,2019,1626144
197,429,2019,1626145
10,38,2019,1626147
471,812,2019,1626149
190,411,2019,1626153
360,846,2019,1626156
316,622,2019,1626157
223,344,2019,1626158
50,129,2019,1626159
175,302,2019,1626161
373,826,2019,1626162
138,307,2019,1626163
627,1283,2019,1626164
33,68,2019,1626166
268,587,2019,1626167
153,343,2019,1626168
22,59,2019,1626169
10,27,2019,1626170
265,589,2019,1626171
29,79,2019,1626172
288,508,2019,1626174
155,329,2019,1626178
398,941,2019,1626179
296,598,2019,1626181
0,4,2019,1626184
7,29,2019,1626187
91,214,2019,1626188
137,301,2019,1626192
74,139,2019,1626195
278,646,2019,1626196
87,242,2019,1626203
229,431,2019,1626204
92,218,2019,1626209
158,365,2019,1626220
266,609,2019,1626224
34,54,2019,1626245
121,211,2019,1626246
12,29,2019,1626259
375,647,2019,1627732
41,92,2019,1627733
458,848,2019,1627734
227,534,2019,1627736
210,385,2019,1627737
152,342,2019,1627739
1,7,2019,1627740
498,1162,2019,1627741
507,1096,2019,1627742
121,178,2019,1627745
81,147,2019,1627746
311,732,2019,1627747
93,193,2019,1627748
294,637,2019,1627749
408,894,2019,1627750
166,266,2019,1627751
278,739,2019,1627752
97,237,2019,1627756
427,887,2019,1627759
104,228,2019,1627761
326,744,2019,1627763
92,142,2019,1627767
81,179,2019,1627774
67,162,2019,1627775
141,322,2019,1627777
48,116,2019,1627780
500,1104,2019,1627783
7,18,2019,1627784
242,563,2019,1627788
117,269,2019,1627789
41,72,2019,1627790
79,188,2019,1627812
213,511,2019,1627814
14,44,2019,1627820
100,247,2019,1627823
236,385,2019,1627826
243,522,2019,1627827
319,773,2019,1627832
123,263,2019,1627846
90,220,2019,1627853
242,581,2019,1627854
230,539,2019,1627863
184,349,2019,1627884
77,165,2019,1627885
120,291,2019,1627936
1,2,2019,1627982
37,71,2019,1628021
73,171,2019,1628035
359,772,2019,1628365
277,687,2019,1628366
70,159,2019,1628367
391,815,2019,1628368
552,1226,2019,1628369
212,488,2019,1628370
156,332,2019,1628371
72,211,2019,1628372
131,333,2019,1628373
251,591,2019,1628374
602,1342,2019,1628378
151,342,2019,1628379
32,68,2019,1628380
353,605,2019,1628381
135,341,2019,1628382
4,10,2019,1628383
286,566,2019,1628384
139,251,2019,1628385
302,465,2019,1628386
36,86,2019,1628388
440,790,2019,1628389
78,220,2019,1628390
52,132,2019,1628391
44,67,2019,1628392
61,116,2019,1628394
35,67,2019,1628395
126,189,2019,1628396
291,668,2019,1628398
80,196,2019,1628400
253,552,2019,1628401
134,331,2019,1628402
28,47,2019,1628403
225,532,2019,1628404
11,15,2019,1628405
85,244,2019,1628407
65,157,2019,1628408
61,142,2019,1628410
97,233,2019,1628411
23,51,2019,1628412
4,11,2019,1628413
6,11,2019,1628414
435,1068,2019,1628415
243,418,2019,1628418
260,566,2019,1628420
120,290,2019,1628422
95,256,2019,1628425
6,15,2019,1628427
5,16,2019,1628430
82,187,2019,1628436
19,44,2019,1628443
141,299,2019,1628449
2,3,2019,1628450
241,426,2019,1628464
237,514,2019,1628467
124,269,2019,1628470
18,39,2019,1628476
4,14,2019,1628499
6,17,2019,1628513
5,14,2019,1628518
26,67,2019,1628539
4,9,2019,1628605
10,26,2019,1628778
117,251,2019,1628960
3,3,2019,1628961
78,167,2019,1628963
132,286,2019,1628964
100,234,2019,1628966
3,10,2019,1628968
247,484,2019,1628969
319,753,2019,1628970
198,447,2019,1628971
273,622,2019,1628972
181,388,2019,1628973
101,243,2019,1628975
183,343,2019,1628976
132,296,2019,1628977
232,510,2019,1628978
45,134,2019,1628980
103,199,2019,1628981
15,34,2019,1628982
478,1015,2019,1628983
368,963,2019,1628984
6,30,2019,1628985
7,27,2019,1628987
233,563,2019,1628988
252,610,2019,1628989
80,175,2019,1628990
353,753,2019,1628991
12,29,2019,1628993
144,401,2019,1628995
37,84,2019,1628997
89,207,2019,1628998
161,401,2019,1629001
24,42,2019,1629002
134,277,2019,1629003
166,405,2019,1629004
0,2,2019,1629005
170,398,2019,1629006
195,383,2019,1629008
115,310,2019,1629010
253,341,2019,1629011
513,1086,2019,1629012
158,391,2019,1629013
214,536,2019,1629014
3,11,2019,1629015
127,295,2019,1629016
5,17,2019,1629017
196,441,2019,1629018
51,106,2019,1629019
5,8,2019,1629020
145,266,2019,1629021
152,357,2019,1629022
268,589,2019,1629023
51,147,2019,1629026
546,1249,2019,1629027
310,568,2019,1629028
581,1255,2019,1629029
45,155,2019,1629033
42,128,2019,1629035
3,5,2019,1629044
70,150,2019,1629048
13,36,2019,1629052
199,436,2019,1629056
64,88,2019,1629057
64,172,2019,1629058
72,181,2019,1629059
254,545,2019,1629060
134,321,2019,1629065
79,177,2019,1629066
118,234,2019,1629067
8,12,2019,1629076
71,181,2019,1629103
54,133,2019,1629109
21,48,2019,1629117
43,125,2019,1629126
323,687,2019,1629130
1,3,2019,1629133
401,914,2019,1629134
15,34,2019,1629139
19,34,2019,1629140
0,7,2019,1629147
22,59,2019,1629151
87,178,2019,1629162
76,190,2019,1629164
9,32,2019,1629168
55,140,2019,1629185
8,37,2019,1629216
43,67,2019,1629234
29,63,2019,1629308
20,40,2019,1629346
6,9,2019,1629597
57,142,2019,1629598
23,54,2019,1629599
11,14,2019,1629605
1,4,2019,1629607
5,14,2019,1629608
20,40,2019,1629610
37,79,2019,1629611
5,12,2019,1629620
3,12,2019,1629621
2,3,2019,1629622
7,20,2019,1629625
14,28,2019,1629626
210,360,2019,1629627
292,727,2019,1629628
213,554,2019,1629629
447,937,2019,1629630
280,683,2019,1629631
312,792,2019,1629632
230,569,2019,1629633
296,479,2019,1629634
92,236,2019,1629635
280,699,2019,1629636
174,259,2019,1629637
98,266,2019,1629638
270,631,2019,1629639
53,89,2019,1629640
28,80,2019,1629641
65,151,2019,1629642
3,5,2019,1629644
186,421,2019,1629645
125,317,2019,1629647
5,20,2019,1629648
6,22,2019,1629649
4,10,2019,1629650
27,48,2019,1629651
86,218,2019,1629652
94,134,2019,1629655
2,5,2019,1629657
15,32,2019,1629658
14,30,2019,1629659
38,113,2019,1629660
176,405,2019,1629661
14,32,2019,1629662
8,21,2019,1629663
4,10,2019,1629665
33,70,2019,1629667
3,12,2019,1629668
19,53,2019,1629669
12,32,2019,1629671
318,640,2019,1629672
167,502,2019,1629673
100,243,2019,1629675
0,1,2019,1629676
5,16,2019,1629677
35,92,2019,1629678
112,265,2019,1629680
14,49,2019,1629682
5,17,2019,1629683
87,211,2019,1629684
12,28,2019,1629690
35,84,2019,1629713
10,28,2019,1629714
6,19,2019,1629718
3,6,2019,1629719
24,37,2019,1629723
6,18,2019,1629724
24,53,2019,1629725
24,56,2019,1629726
3,9,2019,1629729
20,43,2019,1629730
9,13,2019,1629731
1,2,2019,1629734
48,78,2019,1629735
17,36,2019,1629738
0,4,2019,1629739
136,323,2019,1629740
62,157,2019,1629741
0,3,2019,1629742
15,22,2019,1629743
73,150,2019,1629744
1,5,2019,1629745
63,126,2019,1629750
15,26,2019,1629752
1,4,2019,1629760
2723,6067,2019,1610612737
2971,6448,2019,1610612738
2619,5715,2019,1610612739
3065,6598,2019,1610612740
2573,5762,2019,1610612741
3124,6772,2019,1610612742
3069,6488,2019,1610612743
2510,5730,2019,1610612744
2936,6512,2019,1610612745
2992,6425,2019,1610612746
3006,6269,2019,1610612747
2880,6160,2019,1610612748
3160,6638,2019,1610612749
2586,5865,2019,1610612750
2908,6498,2019,1610612751
2638,5896,2019,1610612752
2871,6468,2019,1610612753
3075,6457,2019,1610612754
3000,6417,2019,1610612755
3006,6429,2019,1610612756
3122,6749,2019,1610612757
2943,6364,2019,1610612758
2995,6350,2019,1610612759
2879,6156,2019,1610612760
2897,6331,2019,1610612761
2886,6130,2019,1610612762
3106,6634,2019,1610612763
2990,6544,2019,1610612764
2595,5658,2019,1610612765
2425,5586,2019,1610612766
422,823,2020,2544
327,777,2020,2546
2,2,2020,2617
178,303,2020,2730
95,248,2020,2738
4,16,2020,2760
99,241,2020,2772
439,879,2020,101108
21,54,2020,101141
265,646,2020,101150
140,296,2020,200746
264,628,2020,200752
106,267,2020,200755
95,215,2020,200765
260,596,2020,200768
66,177,2020,200782
191,401,2020,200794
324,603,2020,201142
162,360,2020,201143
284,640,2020,201144
261,530,2020,201145
370,662,2020,201152
2,9,2020,201162
88,194,2020,201188
4,17,2020,201229
287,611,2020,201565
544,1238,2020,201566
103,252,2020,201567
206,475,2020,201568
159,367,2020,201569
135,343,2020,201571
322,640,2020,201572
269,425,2020,201577
144,282,2020,201580
186,365,2020,201586
191,412,2020,201587
95,197,2020,201588
190,249,2020,201599
240,555,2020,201609
174,411,2020,201933
342,734,2020,201935
193,498,2020,201937
658,1365,2020,201939
455,920,2020,201942
146,327,2020,201949
414,823,2020,201950
123,284,2020,201952
99,158,2020,201959
149,338,2020,201961
93,220,2020,201976
224,544,2020,201980
252,611,2020,201988
158,381,2020,202066
89,252,2020,202083
293,726,2020,202322
155,243,2020,202324
130,305,2020,202326
38,99,2020,202329
311,658,2020,202330
445,953,2020,202331
19,44,2020,202334
72,165,2020,202335
307,730,2020,202339
64,171,2020,202340
126,224,2020,202355
89,196,2020,202357
129,297,2020,202397
549,1086,2020,202681
339,561,2020,202683
169,326,2020,202684
440,743,2020,202685
142,242,2020,202687
284,676,2020,202689
210,500,2020,202692
153,378,2020,202693
276,584,2020,202694
465,908,2020,202695
666,1396,2020,202696
1,4,2020,202697
473,924,2020,202699
263,585,2020,202704
200,426,2020,202709
366,736,2020,202710
406,925,2020,202711
193,478,2020,202722
55,121,2020,202734
9,27,2020,202738
115,299,2020,202954
301,613,2020,203076
670,1382,2020,203078
602,1334,2020,203081
254,616,2020,203082
282,572,2020,203083
319,642,2020,203084
104,245,2020,203085
3,7,2020,203086
120,276,2020,203087
69,165,2020,203090
247,541,2020,203095
169,329,2020,203107
199,492,2020,203109
170,380,2020,203110
511,1074,2020,203114
259,608,2020,203115
76,211,2020,203118
22,48,2020,203121
176,392,2020,203145
258,625,2020,203200
173,374,2020,203210
5,13,2020,203263
134,304,2020,203382
137,223,2020,203457
171,278,2020,203458
2,14,2020,203460
135,365,2020,203463
405,884,2020,203468
181,324,2020,203469
332,760,2020,203471
46,65,2020,203473
85,163,2020,203476
337,697,2020,203482
218,506,2020,203484
234,381,2020,203486
105,270,2020,203487
119,267,2020,203488
98,227,2020,203490
248,561,2020,203493
204,509,2020,203496
391,579,2020,203497
189,308,2020,203500
407,911,2020,203501
88,171,2020,203503
151,353,2020,203504
235,576,2020,203506
626,1100,2020,203507
115,243,2020,203516
14,56,2020,203521
107,298,2020,203524
209,447,2020,203526
258,552,2020,203552
37,70,2020,203585
67,137,2020,203648
8,15,2020,203658
569,1123,2020,203897
269,622,2020,203901
457,1075,2020,203903
138,345,2020,203914
6,16,2020,203915
94,260,2020,203918
189,380,2020,203920
42,99,2020,203922
400,932,2020,203924
357,707,2020,203925
354,665,2020,203926
231,499,2020,203932
27,51,2020,203933
203,510,2020,203935
308,658,2020,203937
120,194,2020,203939
0,3,2020,203943
602,1321,2020,203944
505,1058,2020,203952
30,55,2020,203953
461,899,2020,203954
10,26,2020,203957
56,113,2020,203960
153,342,2020,203967
413,695,2020,203991
267,565,2020,203992
171,333,2020,203994
8,17,2020,203998
732,1293,2020,203999
325,683,2020,204001
72,183,2020,204020
3,20,2020,204025
66,147,2020,204038
275,562,2020,204060
0,3,2020,204222
274,490,2020,204456
63,102,2020,1626143
178,413,2020,1626145
375,603,2020,1626149
240,518,2020,1626153
281,652,2020,1626156
425,875,2020,1626157
366,575,2020,1626158
74,210,2020,1626159
115,182,2020,1626161
318,724,2020,1626162
121,257,2020,1626163
623,1287,2020,1626164
191,395,2020,1626166
206,432,2020,1626167
43,90,2020,1626168
89,233,2020,1626169
313,598,2020,1626171
108,197,2020,1626172
329,640,2020,1626174
9,18,2020,1626178
510,1134,2020,1626179
438,918,2020,1626181
92,237,2020,1626184
29,68,2020,1626188
168,387,2020,1626192
151,268,2020,1626195
264,618,2020,1626196
128,272,2020,1626204
175,394,2020,1626220
219,586,2020,1626224
7,13,2020,1626245
62,122,2020,1626246
4,11,2020,1626253
325,583,2020,1627732
484,904,2020,1627734
264,600,2020,1627736
5,14,2020,1627737
1,12,2020,1627739
5,14,2020,1627740
403,992,2020,1627741
513,1101,2020,1627742
70,103,2020,1627745
359,814,2020,1627747
10,18,2020,1627748
441,974,2020,1627749
378,792,2020,1627750
265,430,2020,1627751
131,327,2020,1627752
155,416,2020,1627756
538,1111,2020,1627759
117,228,2020,1627761
444,980,2020,1627763
91,184,2020,1627774
1,1,2020,1627775
177,405,2020,1627777
10,13,2020,1627780
437,961,2020,1627783
170,424,2020,1627788
130,356,2020,1627789
20,57,2020,1627812
128,274,2020,1627814
130,299,2020,1627823
257,394,2020,1627826
220,466,2020,1627827
338,870,2020,1627832
57,116,2020,1627846
49,117,2020,1627853
250,529,2020,1627854
110,272,2020,1627863
147,304,2020,1627884
26,78,2020,1627885
133,305,2020,1627936
106,218,2020,1628021
48,93,2020,1628035
41,104,2020,1628365
290,700,2020,1628366
296,707,2020,1628367
529,1110,2020,1628368
605,1318,2020,1628369
173,399,2020,1628370
58,145,2020,1628372
29,79,2020,1628373
250,521,2020,1628374
478,1091,2020,1628378
197,414,2020,1628379
429,771,2020,1628381
89,221,2020,1628382
29,70,2020,1628383
249,519,2020,1628384
42,97,2020,1628385
298,482,2020,1628386
5,10,2020,1628388
456,800,2020,1628389
1,7,2020,1628390
68,168,2020,1628391
94,171,2020,1628392
0,1,2020,1628394
7,22,2020,1628395
131,197,2020,1628396
335,757,2020,1628398
89,221,2020,1628400
186,453,2020,1628401
134,293,2020,1628402
151,344,2020,1628404
292,726,2020,1628407
148,355,2020,1628408
148,282,2020,1628410
34,102,2020,1628411
9,24,2020,1628412
15,46,2020,1628414
432,1031,2020,1628415
59,91,2020,1628418
19,33,2020,1628419
186,387,2020,1628420
119,293,2020,1628422
150,335,2020,1628425
33,72,2020,1628427
44,101,2020,1628436
288,560,2020,1628449
34,92,2020,1628455
252,466,2020,1628464
116,275,2020,1628467
109,227,2020,1628470
119,265,2020,1628539
5,8,2020,1628578
38,82,2020,1628778
173,414,2020,1628960
3,10,2020,1628961
4,9,2020,1628962
247,490,2020,1628963
142,301,2020,1628964
30,67,2020,1628966
1,4,2020,1628968
363,669,2020,1628969
313,622,2020,1628970
235,423,2020,1628971
62,144,2020,1628972
328,627,2020,1628973
94,223,2020,1628975
230,457,2020,1628976
224,470,2020,1628977
253,603,2020,1628978
18,44,2020,1628981
287,565,2020,1628983
252,669,2020,1628984
170,436,2020,1628988
316,731,2020,1628989
39,103,2020,1628990
53,125,2020,1628991
40,68,2020,1628993
56,143,2020,1628995
96,256,2020,1628997
83,188,2020,1628998
172,393,2020,1629001
91,179,2020,1629002
300,667,2020,1629003
208,506,2020,1629004
102,254,2020,1629006
8,15,2020,1629007
443,817,2020,1629008
28,95,2020,1629010
115,176,2020,1629011
525,1105,2020,1629012
186,456,2020,1629013
168,401,2020,1629014
32,66,2020,1629017
320,785,2020,1629018
143,236,2020,1629020
104,229,2020,1629021
256,609,2020,1629022
302,686,2020,1629023
219,411,2020,1629026
487,1112,2020,1629027
430,687,2020,1629028
647,1351,2020,1629029
1,9,2020,1629033
2,4,2020,1629034
47,111,2020,1629035
83,194,2020,1629048
73,151,2020,1629052
195,456,2020,1629056
186,258,2020,1629057
310,648,2020,1629060
11,32,2020,1629066
30,81,2020,1629067
69,103,2020,1629076
6,13,2020,1629091
62,138,2020,1629103
40,132,2020,1629109
24,60,2020,1629117
1,8,2020,1629121
315,717,2020,1629130
319,658,2020,1629134
79,180,2020,1629139
100,242,2020,1629162
84,223,2020,1629164
31,88,2020,1629185
88,233,2020,1629216
116,205,2020,1629234
6,18,2020,1629244
121,209,2020,1629308
11,27,2020,1629346
45,103,2020,1629599
16,40,2020,1629603
25,66,2020,1629604
21,29,2020,1629605
13,28,2020,1629606
0,4,2020,1629607
50,120,2020,1629610
178,350,2020,1629611
32,78,2020,1629617
7,21,2020,1629620
85,187,2020,1629622
25,58,2020,1629626
634,1037,2020,1629627
467,1060,2020,1629628
96,263,2020,1629629
430,957,2020,1629630
120,248,2020,1629631
375,902,2020,1629632
69,168,2020,1629633
256,495,2020,1629634
107,282,2020,1629635
362,802,2020,1629636
175,280,2020,1629637
192,458,2020,1629638
307,699,2020,1629639
338,705,2020,1629640
21,59,2020,1629641
78,167,2020,1629642
135,324,2020,1629643
36,96,2020,1629644
156,367,2020,1629645
273,690,2020,1629647
23,54,2020,1629648
35,83,2020,1629649
146,268,2020,1629650
90,145,2020,1629651
247,639,2020,1629652
11,21,2020,1629653
154,225,2020,1629655
29,88,2020,1629657
44,88,2020,1629658
224,489,2020,1629659
128,287,2020,1629660
203,483,2020,1629661
33,89,2020,1629662
17,34,2020,1629663
1,9,2020,1629665
133,284,2020,1629667
142,335,2020,1629669
62,135,2020,1629670
35,99,2020,1629671
148,298,2020,1629672
205,474,2020,1629673
304,581,2020,1629675
207,429,2020,1629676
47,105,2020,1629677
102,243,2020,1629680
19,57,2020,1629681
34,84,2020,1629682
16,35,2020,1629683
108,247,2020,1629684
57,130,2020,1629685
14,40,2020,1629686
7,19,2020,1629690
3,13,2020,1629712
52,111,2020,1629713
25,52,2020,1629714
1,3,2020,1629716
78,192,2020,1629717
13,43,2020,1629718
17,29,2020,1629719
69,138,2020,1629723
9,33,2020,1629725
97,237,2020,1629726
9,18,2020,1629730
134,311,2020,1629731
10,16,2020,1629735
3,12,2020,1629738
46,141,2020,1629740
25,35,2020,1629743
50,127,2020,1629744
53,102,2020,1629750
19,48,2020,1629751
14,30,2020,1629752
5,20,2020,1629833
11,28,2020,1629962
505,1211,2020,1630162
293,672,2020,1630163
191,368,2020,1630164
71,201,2020,1630165
130,312,2020,1630166
104,209,2020,1630167
96,149,2020,1630168
292,619,2020,1630169
123,303,2020,1630170
235,559,2020,1630171
255,528,2020,1630172
124,228,2020,1630173
78,178,2020,1630174
219,552,2020,1630175
18,36,2020,1630176
226,614,2020,1630177
198,429,2020,1630178
5,16,2020,1630179
279,691,2020,1630180
136,313,2020,1630181
42,93,2020,1630182
164,367,2020,1630183
130,337,2020,1630184
39,114,2020,1630185
15,38,2020,1630186
22,52,2020,1630187
22,50,2020,1630188
7,22,2020,1630189
10,30,2020,1630190
226,409,2020,1630191
50,104,2020,1630192
229,580,2020,1630193
42,78,2020,1630194
139,408,2020,1630197
48,133,2020,1630198
13,43,2020,1630199
37,78,2020,1630200
127,340,2020,1630201
184,418,2020,1630202
8,12,2020,1630203
62,136,2020,1630205
14,36,2020,1630206
15,42,2020,1630207
4,9,2020,1630208
40,106,2020,1630210
3,13,2020,1630211
167,299,2020,1630214
14,33,2020,1630216
234,499,2020,1630217
8,20,2020,1630218
44,98,2020,1630219
30,99,2020,1630221
52,123,2020,1630222
36,72,2020,1630223
82,209,2020,1630230
162,318,2020,1630231
37,100,2020,1630233
3,12,2020,1630234
32,71,2020,1630235
46,118,2020,1630237
1,3,2020,1630238
99,210,2020,1630240
32,72,2020,1630241
13,33,2020,1630253
316,625,2020,1630256
30,60,2020,1630264
0,1,2020,1630266
120,315,2020,1630267
2,7,2020,1630268
39,108,2020,1630271
44,84,2020,1630273
32,67,2020,1630466
2937,6281,2020,1610612737
2985,6401,2020,1610612738
2778,6175,2020,1610612739
3060,6412,2020,1610612740
3035,6380,2020,1610612741
2958,6287,2020,1610612742
3114,6422,2020,1610612743
2973,6347,2020,1610612744
2826,6372,2020,1610612745
3009,6242,2020,1610612746
2925,6197,2020,1610612747
2824,6029,2020,1610612748
3221,6610,2020,1610612749
2932,6546,2020,1610612750
3106,6289,2020,1610612751
2839,6225,2020,1610612752
2754,6423,2020,1610612753
3115,6567,2020,1610612754
2981,6257,2020,1610612755
3118,6357,2020,1610612756
2973,6558,2020,1610612757
3067,6382,2020,1610612758
3014,6518,2020,1610612759
2795,6338,2020,1610612760
2859,6383,2020,1610612761
2971,6344,2020,1610612762
3085,6608,2020,1610612763
3108,6547,2020,1610612764
2783,6162,2020,1610612765
2875,6324,2020,1610612766
1,1,2021,2207
640,1221,2021,2544
319,723,2021,2546
14,31,2021,2617
134,219,2021,2730
46,121,2021,2738
33,99,2021,2772
363,736,2021,101108
125,320,2021,101150
252,458,2021,200746
157,379,2021,200752
68,176,2021,200765
276,627,2021,200768
207,428,2021,200782
45,115,2021,200794
578,1115,2021,201142
266,569,2021,201143
344,791,2021,201144
277,529,2021,201145
141,272,2021,201152
122,274,2021,201565
548,1233,2021,201566
327,761,2021,201567
259,597,2021,201568
268,564,2021,201569
94,222,2021,201571
61,131,2021,201572
110,199,2021,201577
288,458,2021,201580
148,296,2021,201586
179,387,2021,201587
118,275,2021,201588
92,143,2021,201599
57,151,2021,201609
133,313,2021,201933
407,992,2021,201935
149,411,2021,201937
535,1224,2021,201939
774,1535,2021,201942
144,307,2021,201949
478,954,2021,201950
2,7,2021,201954
86,166,2021,201959
98,237,2021,201961
177,436,2021,201976
126,320,2021,201980
324,794,2021,201988
111,295,2021,202066
87,220,2021,202083
94,182,2021,202324
149,324,2021,202326
32,57,2021,202328
283,617,2021,202330
268,636,2021,202331
11,16,2021,202334
197,468,2021,202339
148,350,2021,202340
215,330,2021,202355
160,342,2021,202357
147,323,2021,202362
185,430,2021,202397
289,616,2021,202681
51,97,2021,202683
141,267,2021,202684
510,938,2021,202685
86,145,2021,202687
10,25,2021,202688
149,370,2021,202689
246,573,2021,202691
285,728,2021,202692
54,114,2021,202693
300,691,2021,202694
546,1154,2021,202696
493,1022,2021,202699
479,1222,2021,202704
178,400,2021,202709
398,829,2021,202710
422,928,2021,202711
99,275,2021,202722
67,167,2021,202738
28,77,2021,202954
370,695,2021,203076
348,771,2021,203078
222,552,2021,203081
220,554,2021,203082
247,433,2021,203083
391,834,2021,203084
146,350,2021,203085
133,347,2021,203087
83,181,2021,203090
402,965,2021,203095
72,191,2021,203107
217,544,2021,203109
135,257,2021,203110
452,1021,2021,203114
392,896,2021,203115
45,139,2021,203145
261,662,2021,203200
159,327,2021,203210
32,60,2021,203457
94,176,2021,203458
216,539,2021,203463
536,1164,2021,203468
51,90,2021,203469
312,724,2021,203471
164,290,2021,203473
53,112,2021,203476
128,286,2021,203482
361,829,2021,203484
205,320,2021,203486
113,248,2021,203488
193,416,2021,203490
201,501,2021,203493
209,498,2021,203496
362,508,2021,203497
210,384,2021,203500
209,530,2021,203501
69,171,2021,203503
84,215,2021,203504
35,73,2021,203506
689,1245,2021,203507
11,24,2021,203516
3,20,2021,203524
204,441,2021,203526
360,739,2021,203552
98,225,2021,203585
70,128,2021,203648
3,5,2021,203658
2,4,2021,203816
565,1186,2021,203897
67,175,2021,203901
466,1113,2021,203903
240,553,2021,203914
306,735,2021,203915
5,14,2021,203917
58,157,2021,203918
97,200,2021,203920
298,699,2021,203924
56,124,2021,203925
215,465,2021,203926
434,834,2021,203932
300,718,2021,203935
209,469,2021,203937
269,401,2021,203939
